Date,Open,High,Low,Close,AdjClose,Volume
2019-09-16,9099.900391,9101.200195,9049.000000,9052.000000,9052.000000,174344900
2019-09-17,9050.599609,9052.099609,8975.799805,9004.200195,9004.200195,221426400
2019-09-18,9016.500000,9049.700195,8963.799805,9031.700195,9031.700195,182235100
2019-09-19,9043.099609,9138.500000,9027.799805,9136.000000,9136.000000,168884400
2019-09-20,9137.000000,9210.900391,9132.200195,9179.000000,9179.000000,405543700
2019-09-23,9154.900391,9168.299805,9055.900391,9093.599609,9093.599609,161360300
2019-09-24,9116.099609,9154.200195,9103.799805,9118.200195,9118.200195,139483100
2019-09-25,9087.200195,9119.200195,9000.900391,9085.299805,9085.299805,148045500
2019-09-26,9064.599609,9143.000000,9061.400391,9129.700195,9129.700195,132267400
2019-09-27,9149.700195,9210.500000,9131.000000,9184.099609,9184.099609,127034300
2019-09-30,9194.799805,9257.299805,9189.599609,9244.599609,9244.599609,177878400
2019-10-01,9277.000000,9298.799805,9165.099609,9165.900391,9165.900391,150847200
2019-10-02,9150.099609,9157.099609,8912.200195,8912.200195,8912.200195,193947900
2019-10-03,8935.799805,8971.400391,8850.599609,8902.200195,8902.200195,152587800
2019-10-04,8944.200195,8961.799805,8858.599609,8961.799805,8961.799805,148747800
2019-10-07,8954.700195,9046.299805,8930.400391,9044.099609,9044.099609,131080300
2019-10-08,9066.500000,9071.500000,8900.799805,8940.099609,8940.099609,140370600
2019-10-09,8952.700195,9035.599609,8934.200195,8991.900391,8991.900391,103638000
2019-10-10,8997.400391,9112.200195,8970.299805,9104.400391,9104.400391,156096600
2019-10-11,9112.900391,9273.799805,9104.799805,9273.799805,9273.799805,248406500
2019-10-14,9229.200195,9247.599609,9195.200195,9246.500000,9246.500000,125125400
2019-10-15,9292.000000,9370.299805,9278.299805,9356.099609,9356.099609,191056900
2019-10-16,9346.500000,9398.599609,9288.200195,9386.700195,9386.700195,205491300
2019-10-17,9360.900391,9494.500000,9340.000000,9340.000000,9340.000000,195287100
2019-10-18,9310.299805,9362.200195,9307.599609,9329.799805,9329.799805,150240700
2019-10-21,9350.299805,9424.299805,9342.099609,9402.299805,9402.299805,167986800
2019-10-22,9393.299805,9417.400391,9344.599609,9380.200195,9380.200195,139500300
2019-10-23,9339.299805,9392.299805,9332.400391,9385.000000,9385.000000,146308800
2019-10-24,9413.500000,9448.000000,9378.599609,9391.799805,9391.799805,157225400
2019-10-25,9409.900391,9433.299805,9381.099609,9430.200195,9430.200195,124881200
2019-10-28,9432.299805,9455.599609,9394.599609,9433.000000,9433.000000,123721700
2019-10-29,9440.700195,9445.500000,9362.200195,9400.099609,9400.099609,155531300
2019-10-30,9384.500000,9386.599609,9219.700195,9284.500000,9284.500000,192868000
2019-10-31,9296.299805,9305.299805,9208.900391,9257.500000,9257.500000,227115200
2019-11-01,9293.099609,9343.099609,9252.799805,9328.000000,9328.000000,160721600
2019-11-04,9376.500000,9439.000000,9354.299805,9416.400391,9416.400391,180099600
2019-11-05,9424.200195,9432.299805,9373.799805,9407.900391,9407.900391,218124200
2019-11-06,9407.299805,9443.900391,9360.900391,9398.400391,9398.400391,173974000
2019-11-07,9435.400391,9482.500000,9409.599609,9447.299805,9447.299805,190107600
2019-11-08,9418.500000,9436.099609,9369.700195,9393.700195,9393.700195,182548400
2019-11-11,9370.299805,9400.400391,9334.400391,9388.500000,9388.500000,153710200
2019-11-12,9427.799805,9436.799805,9306.700195,9306.700195,9306.700195,182145300
2019-11-13,9270.200195,9270.200195,9132.799805,9194.500000,9194.500000,246050000
2019-11-14,9203.099609,9216.900391,9170.299805,9173.299805,9173.299805,154125900
2019-11-15,9222.099609,9273.299805,9186.900391,9261.400391,9261.400391,161258700
2019-11-18,9265.099609,9293.099609,9213.000000,9258.000000,9258.000000,135267700
2019-11-19,9288.000000,9327.500000,9234.400391,9259.200195,9259.200195,121796100
2019-11-20,9223.700195,9240.400391,9165.400391,9225.400391,9225.400391,139899200
2019-11-21,9175.099609,9223.099609,9152.099609,9214.000000,9214.000000,142003800
2019-11-22,9238.500000,9295.500000,9229.700195,9254.700195,9254.700195,173881100
2019-11-25,9300.000000,9340.299805,9292.299805,9319.900391,9319.900391,128376200
2019-11-26,9323.599609,9329.700195,9288.200195,9324.799805,9324.799805,214687000
2019-11-27,9353.500000,9388.700195,9333.400391,9362.700195,9362.700195,135045800
2019-11-28,9353.599609,9373.099609,9343.799805,9359.000000,9359.000000,107163700
2019-11-29,9334.500000,9404.500000,9312.500000,9352.000000,9352.000000,140835600
2019-12-02,9367.200195,9390.900391,9146.599609,9156.299805,9156.299805,200666300
2019-12-03,9176.799805,9209.799805,9110.099609,9135.700195,9135.700195,162636000
2019-12-04,9146.200195,9277.599609,9144.799805,9270.799805,9270.799805,152240500
2019-12-05,9284.299805,9325.799805,9243.400391,9243.400391,9243.400391,120855300
2019-12-06,9267.299805,9395.400391,9247.700195,9382.700195,9382.700195,125323400
2019-12-09,9378.200195,9403.500000,9354.599609,9354.599609,9354.599609,106942600
2019-12-10,9355.599609,9355.700195,9246.099609,9321.099609,9321.099609,136834300
2019-12-11,9315.400391,9421.500000,9300.299805,9392.500000,9392.500000,145840600
2019-12-12,9416.299805,9505.599609,9370.000000,9468.500000,9468.500000,213476500
2019-12-13,9598.200195,9650.900391,9554.099609,9563.700195,9563.700195,261410400
2019-12-16,9607.900391,9692.400391,9599.700195,9680.599609,9680.599609,163326900
2019-12-17,9630.700195,9652.400391,9608.099609,9615.900391,9615.900391,157680000
2019-12-18,9606.099609,9659.200195,9606.099609,9621.799805,9621.799805,156463700
2019-12-19,9622.599609,9635.400391,9567.400391,9617.200195,9617.200195,165383700
2019-12-20,9620.400391,9675.500000,9605.799805,9675.500000,9675.500000,366705600
2019-12-23,9650.200195,9670.900391,9639.000000,9659.599609,9659.599609,119328700
2019-12-24,9632.099609,9661.799805,9607.799805,9661.799805,9661.799805,35436200
2019-12-25,null,null,null,null,null,null
2019-12-27,9673.000000,9700.500000,9657.500000,9700.500000,9700.500000,103106600
2019-12-30,9672.500000,9682.099609,9612.599609,9612.599609,9612.599609,95100900
2019-12-31,9564.900391,9564.900391,9518.500000,9549.200195,9549.200195,62697500
2020-01-02,9639.099609,9705.400391,9615.099609,9691.200195,9691.200195,142379600
2020-01-03,9631.200195,9650.700195,9581.200195,9646.599609,9646.599609,135130000
2020-01-06,9585.400391,9618.200195,9492.700195,9600.900391,9600.900391,103520400
2020-01-07,9623.099609,9657.900391,9557.900391,9579.799805,9579.799805,133476100
2020-01-08,9535.099609,9604.299805,9520.299805,9591.400391,9591.400391,133957600
2020-01-09,9629.200195,9644.799805,9573.799805,9581.799805,9581.799805,151793500
2020-01-10,9611.299805,9623.599609,9557.900391,9573.599609,9573.599609,132894500
2020-01-13,9586.599609,9586.599609,9507.400391,9543.900391,9543.900391,124149000
2020-01-14,9548.099609,9548.400391,9466.000000,9528.299805,9528.299805,143774600
2020-01-15,9521.200195,9530.200195,9475.000000,9511.700195,9511.700195,161995000
2020-01-16,9516.700195,9579.500000,9481.599609,9572.500000,9572.500000,133841500
2020-01-17,9616.099609,9709.900391,9611.299805,9681.299805,9681.299805,159823200
2020-01-20,9676.599609,9680.900391,9623.099609,9658.799805,9658.799805,99959200
2020-01-21,9593.400391,9620.700195,9550.000000,9611.299805,9611.299805,126448800
2020-01-22,9622.000000,9632.799805,9557.000000,9573.700195,9573.700195,134567800
2020-01-23,9549.400391,9604.700195,9499.299805,9518.500000,9518.500000,169141000
2020-01-24,9576.799805,9639.900391,9552.500000,9562.000000,9562.000000,154731100
2020-01-27,9447.099609,9482.799805,9357.799805,9366.299805,9366.299805,164515500
2020-01-28,9401.799805,9488.000000,9363.799805,9484.200195,9484.200195,154919400
2020-01-29,9532.700195,9574.299805,9510.700195,9546.700195,9546.700195,187145800
2020-01-30,9460.799805,9528.400391,9439.299805,9477.900391,9477.900391,164094200
2020-01-31,9519.299805,9545.099609,9365.099609,9367.900391,9367.900391,303553700
2020-02-03,9404.400391,9431.599609,9361.500000,9404.700195,9404.700195,168665700
2020-02-04,9465.900391,9577.299805,9462.400391,9562.900391,9562.900391,174133900
2020-02-05,9553.400391,9721.900391,9540.200195,9717.799805,9717.799805,221922900
2020-02-06,9767.099609,9816.200195,9757.000000,9811.299805,9811.299805,248416700
2020-02-07,9789.299805,9816.200195,9761.799805,9811.000000,9811.000000,179586900
2020-02-10,9790.599609,9820.400391,9773.500000,9816.000000,9816.000000,132132500
2020-02-11,9863.400391,9884.000000,9817.799805,9882.599609,9882.599609,167628300
2020-02-12,9897.900391,9946.599609,9888.599609,9940.400391,9940.400391,199830200
2020-02-13,9893.900391,9910.099609,9794.299805,9909.799805,9909.799805,161753500
2020-02-14,9910.900391,9969.700195,9905.200195,9956.799805,9956.799805,127061800
2020-02-17,9979.200195,10022.200195,9955.200195,10022.200195,10022.200195,105784200
2020-02-18,9977.400391,10041.500000,9967.799805,10005.799805,10005.799805,184042000
2020-02-19,10042.000000,10100.200195,10020.700195,10083.599609,10083.599609,151866100
2020-02-20,10048.700195,10050.299805,9931.000000,9931.000000,9931.000000,178849000
2020-02-21,9893.000000,9946.400391,9843.500000,9886.200195,9886.200195,194954500
2020-02-24,9649.799805,9676.799805,9459.599609,9483.500000,9483.500000,256063800
2020-02-25,9507.000000,9518.900391,9248.000000,9250.799805,9250.799805,263346200
2020-02-26,9213.000000,9362.799805,9030.700195,9316.799805,9316.799805,299256300
2020-02-27,9182.200195,9204.400391,8877.400391,8985.900391,8985.900391,341792600
2020-02-28,8748.099609,8818.599609,8582.700195,8723.200195,8723.200195,497983900
2020-03-02,8910.200195,8913.500000,8541.099609,8741.500000,8741.500000,355485000
2020-03-03,8860.200195,9014.299805,8776.400391,8811.599609,8811.599609,351219900
2020-03-04,8827.799805,8963.700195,8745.900391,8910.000000,8910.000000,321258300
2020-03-05,8960.799805,8962.500000,8639.900391,8683.000000,8683.000000,342803500
2020-03-06,8532.599609,8542.000000,8310.400391,8375.599609,8375.599609,345901100
2020-03-09,7884.000000,8022.899902,7621.399902,7708.700195,7708.700195,598769200
2020-03-10,7815.600098,8007.700195,7440.600098,7461.500000,7461.500000,506034000
2020-03-11,7589.299805,7717.100098,7364.600098,7436.399902,7436.399902,369150100
2020-03-12,7040.799805,7077.700195,6347.000000,6390.899902,6390.899902,723609100
2020-03-13,6763.700195,7140.500000,6468.299805,6629.600098,6629.600098,473165800
2020-03-16,6331.000000,6362.500000,5814.500000,6107.200195,6107.200195,583614700
2020-03-17,6444.500000,6557.299805,6083.000000,6498.500000,6498.500000,388451800
2020-03-18,6370.500000,6524.200195,6174.100098,6274.799805,6274.799805,398609500
2020-03-19,6368.200195,6506.399902,6228.299805,6395.799805,6395.799805,346225500
2020-03-20,6645.399902,6769.899902,6371.100098,6443.299805,6443.299805,486796200
2020-03-23,6223.700195,6472.000000,6148.000000,6230.200195,6230.200195,282033200
2020-03-24,6433.299805,6717.299805,6403.600098,6717.299805,6717.299805,301211900
2020-03-25,6985.899902,7058.100098,6625.799805,6942.399902,6942.399902,322631900
2020-03-26,6789.000000,7033.200195,6759.100098,7033.200195,7033.200195,248806600
2020-03-27,6916.700195,6936.700195,6661.899902,6777.899902,6777.899902,225316500
2020-03-30,6748.600098,6789.100098,6507.000000,6659.899902,6659.899902,232005200
2020-03-31,6746.799805,6802.000000,6624.700195,6785.399902,6785.399902,258181200
2020-04-01,6627.299805,6687.799805,6565.200195,6579.399902,6579.399902,235113700
2020-04-02,6633.700195,6658.899902,6424.500000,6574.100098,6574.100098,233309800
2020-04-03,6563.600098,6632.500000,6509.399902,6581.600098,6581.600098,215387500
2020-04-06,6807.899902,6874.899902,6728.600098,6844.299805,6844.299805,225965400
2020-04-07,6986.899902,7119.100098,6903.600098,7002.000000,7002.000000,260857500
2020-04-08,6930.200195,6952.500000,6860.600098,6951.799805,6951.799805,155910100
2020-04-09,7049.299805,7116.799805,6918.700195,7070.600098,7070.600098,240348600
2020-04-14,7209.700195,7209.700195,7080.299805,7108.600098,7108.600098,259986200
2020-04-15,7065.600098,7086.799805,6816.399902,6839.500000,6839.500000,289924500
2020-04-16,6930.799805,6950.899902,6733.100098,6763.399902,6763.399902,237962600
2020-04-17,6942.500000,7000.299805,6845.000000,6875.799805,6875.799805,251272600
2020-04-20,6932.500000,6933.299805,6715.000000,6831.500000,6831.500000,186644500
2020-04-21,6741.299805,6760.899902,6634.899902,6634.899902,6634.899902,200783000
2020-04-22,6685.100098,6729.600098,6654.200195,6719.799805,6719.799805,177928500
2020-04-23,6758.700195,6797.600098,6713.600098,6746.500000,6746.500000,163723500
2020-04-24,6641.299805,6710.799805,6578.100098,6613.899902,6613.899902,182925300
2020-04-27,6780.899902,6790.100098,6667.299805,6731.799805,6731.799805,147263100
2020-04-28,6724.600098,6857.899902,6707.899902,6836.399902,6836.399902,233782400
2020-04-29,6829.399902,7055.700195,6816.799805,7055.700195,7055.700195,247762400
2020-04-30,7084.799805,7128.399902,6918.299805,6922.299805,6922.299805,314979200
2020-05-04,6767.700195,6767.700195,6673.299805,6673.299805,6673.299805,241555200
2020-05-05,6772.200195,6815.899902,6680.700195,6747.700195,6747.700195,203873600
2020-05-06,6719.799805,6762.500000,6666.200195,6671.700195,6671.700195,166015200
2020-05-07,6714.899902,6747.200195,6666.399902,6730.899902,6730.899902,167460700
2020-05-08,6790.700195,6807.399902,6715.399902,6783.100098,6783.100098,128578300
2020-05-11,6830.899902,6854.700195,6651.700195,6672.200195,6672.200195,217443300
2020-05-12,6672.700195,6795.100098,6663.200195,6762.700195,6762.700195,172853600
2020-05-13,6694.000000,6728.200195,6631.399902,6631.399902,6631.399902,245673600
2020-05-14,6569.700195,6609.000000,6421.399902,6545.600098,6545.600098,258952900
2020-05-15,6594.399902,6624.299805,6466.000000,6474.899902,6474.899902,203854400
2020-05-18,6583.100098,6790.200195,6558.100098,6779.299805,6779.299805,203486600
2020-05-19,6864.200195,6872.600098,6555.600098,6609.100098,6609.100098,501358300
2020-05-20,6593.399902,6697.100098,6499.100098,6683.600098,6683.600098,341451800
2020-05-21,6612.700195,6773.399902,6579.899902,6686.100098,6686.100098,258583100
2020-05-22,6618.200195,6751.799805,6585.700195,6697.500000,6697.500000,292688300
2020-05-25,6766.600098,6856.799805,6725.200195,6856.799805,6856.799805,187072800
2020-05-26,6940.600098,7023.799805,6917.100098,7003.899902,7003.899902,383729100
2020-05-27,7034.000000,7229.000000,7030.200195,7174.500000,7174.500000,501006600
2020-05-28,7237.299805,7244.500000,7141.399902,7224.100098,7224.100098,375466600
2020-05-29,7164.299805,7201.799805,7096.500000,7096.500000,7096.500000,903979900
2020-06-01,7228.700195,7276.000000,7160.100098,7221.399902,7221.399902,291929600
2020-06-02,7264.000000,7445.299805,7236.899902,7408.100098,7408.100098,402947100
2020-06-03,7487.299805,7629.700195,7448.899902,7626.399902,7626.399902,445036400
2020-06-04,7567.700195,7669.200195,7516.000000,7566.799805,7566.799805,514858000
2020-06-05,7672.000000,7890.399902,7664.100098,7872.600098,7872.600098,573283900
2020-06-08,7813.100098,7992.700195,7796.600098,7896.100098,7896.100098,557213300
2020-06-09,7878.200195,7914.700195,7683.200195,7752.299805,7752.299805,453061900
2020-06-10,7779.799805,7861.000000,7649.399902,7663.899902,7663.899902,355564600
2020-06-11,7486.500000,7486.500000,7278.000000,7278.000000,7278.000000,456667800
2020-06-12,7232.200195,7425.299805,7205.000000,7292.700195,7292.700195,370125100
2020-06-15,7116.899902,7309.399902,7062.899902,7259.299805,7259.299805,329041900
2020-06-16,7420.799805,7599.299805,7349.700195,7495.299805,7495.299805,388212600
2020-06-17,7458.100098,7552.500000,7402.500000,7478.700195,7478.700195,333500600
2020-06-18,7436.399902,7495.200195,7318.100098,7390.200195,7390.200195,326763200
2020-06-19,7444.200195,7502.100098,7401.000000,7414.200195,7414.200195,634635200
2020-06-22,7371.600098,7426.899902,7300.700195,7345.700195,7345.700195,220420500
2020-06-23,7408.799805,7495.100098,7366.600098,7438.399902,7438.399902,260896400
2020-06-24,7403.899902,7440.899902,7195.500000,7195.500000,7195.500000,248464400
2020-06-25,7176.399902,7295.799805,7077.799805,7270.299805,7270.299805,267871700
2020-06-26,7324.500000,7344.899902,7172.100098,7178.399902,7178.399902,215724300
2020-06-29,7160.100098,7318.299805,7146.299805,7278.100098,7278.100098,216619400
2020-06-30,7270.600098,7307.500000,7173.000000,7231.399902,7231.399902,233654700
2020-07-01,7245.600098,7283.899902,7127.100098,7227.399902,7227.399902,194032100
2020-07-02,7292.700195,7538.200195,7292.700195,7498.600098,7498.600098,310243600
2020-07-03,7510.299805,7520.600098,7374.899902,7403.500000,7403.500000,181467000
2020-07-06,7566.500000,7632.299805,7517.299805,7556.200195,7556.200195,253508300
2020-07-07,7491.500000,7511.299805,7441.299805,7447.399902,7447.399902,191351100
2020-07-08,7361.000000,7382.700195,7307.399902,7326.399902,7326.399902,213489300
2020-07-09,7369.899902,7383.500000,7221.100098,7236.899902,7236.899902,176465600
2020-07-10,7198.399902,7324.299805,7183.200195,7321.100098,7321.100098,182314500
2020-07-13,7403.200195,7452.100098,7345.899902,7426.899902,7426.899902,179024200
2020-07-14,7344.399902,7352.000000,7268.399902,7352.000000,7352.000000,201386900
2020-07-15,7416.100098,7529.600098,7317.600098,7487.600098,7487.600098,262957900
2020-07-16,7438.799805,7498.000000,7425.299805,7474.700195,7474.700195,178623900
2020-07-17,7474.100098,7485.000000,7395.799805,7440.399902,7440.399902,196831900
2020-07-20,7442.500000,7495.500000,7365.100098,7478.000000,7478.000000,148683100
2020-07-21,7554.200195,7654.799805,7473.500000,7494.500000,7494.500000,300453100
2020-07-22,7474.700195,7498.600098,7368.200195,7390.100098,7390.100098,192701200
2020-07-23,7434.700195,7442.200195,7357.200195,7384.899902,7384.899902,167589000
2020-07-24,7301.799805,7322.700195,7241.100098,7294.700195,7294.700195,183906100
2020-07-27,7267.799805,7268.000000,7141.299805,7170.600098,7170.600098,232707600
2020-07-28,7191.899902,7257.299805,7170.600098,7246.399902,7246.399902,162297200
2020-07-29,7247.600098,7260.200195,7171.299805,7206.200195,7206.200195,210361700
2020-07-30,7192.299805,7192.700195,6924.700195,6996.600098,6996.600098,324376500
2020-07-31,7025.200195,7049.500000,6877.399902,6877.399902,6877.399902,312298100
2020-08-03,6867.399902,6983.299805,6788.899902,6975.000000,6975.000000,282337300
2020-08-04,7003.000000,7064.799805,6955.399902,7021.600098,7021.600098,225242000
2020-08-05,7073.200195,7123.500000,7027.700195,7039.700195,7039.700195,208795900
2020-08-06,7022.100098,7046.100098,6917.000000,6957.899902,6957.899902,205847300
2020-08-07,6929.100098,6961.799805,6876.700195,6950.500000,6950.500000,184151000
2020-08-10,7004.399902,7053.899902,6957.000000,7053.899902,7053.899902,208030800
2020-08-11,7104.000000,7290.100098,7104.000000,7263.500000,7263.500000,271632300
2020-08-12,7250.299805,7317.899902,7225.700195,7296.000000,7296.000000,219850300
2020-08-13,7267.899902,7321.899902,7240.799805,7250.500000,7250.500000,159766300
2020-08-14,7224.100098,7227.600098,7064.000000,7154.299805,7154.299805,175803800
2020-08-17,7141.500000,7173.299805,7064.100098,7090.100098,7090.100098,131241200
2020-08-18,7065.700195,7165.600098,7024.399902,7043.500000,7043.500000,142775200
2020-08-19,7039.100098,7094.299805,7002.799805,7094.299805,7094.299805,132230000
2020-08-20,7011.399902,7034.500000,6974.899902,6993.299805,6993.299805,155668600
2020-08-21,7016.700195,7025.899902,6900.500000,6982.100098,6982.100098,171116500
2020-08-24,7044.200195,7120.799805,7037.299805,7109.100098,7109.100098,147789200
2020-08-25,7147.899902,7215.100098,7103.200195,7108.399902,7108.399902,189748500
2020-08-26,7088.399902,7136.500000,7070.399902,7123.000000,7123.000000,122064500
2020-08-27,7114.100098,7130.200195,7029.200195,7090.700195,7090.700195,162183000
2020-08-28,7114.700195,7162.899902,7055.100098,7133.000000,7133.000000,193354900
2020-08-31,7174.299805,7198.299805,6960.000000,6969.500000,6969.500000,205260600
2020-09-01,7038.500000,7042.000000,6903.000000,6956.899902,6956.899902,226079800
2020-09-02,6973.100098,7046.100098,6963.899902,6996.899902,6996.899902,208505300
2020-09-03,7065.200195,7159.600098,6971.200195,7006.000000,7006.000000,246671100
2020-09-04,7015.700195,7133.399902,6954.700195,6989.700195,6989.700195,462539100
2020-09-07,7032.799805,7098.000000,7013.000000,7080.700195,7080.700195,257575100
2020-09-08,7087.899902,7102.600098,6899.000000,6955.000000,6955.000000,246699200
2020-09-09,6946.399902,7038.600098,6938.899902,7020.899902,7020.899902,202896600
2020-09-10,7020.600098,7050.899902,6967.399902,6999.200195,6999.200195,211096000
2020-09-11,6989.399902,7000.899902,6910.399902,6943.200195,6943.200195,209115200
2020-09-14,6989.799805,7005.700195,6935.000000,6951.100098,6951.100098,199767400
2020-09-15,6958.899902,7064.000000,6954.799805,7036.000000,7036.000000,204185200
2020-09-16,7048.299805,7110.799805,7020.700195,7110.799805,7110.799805,239805900
2020-09-17,7027.100098,7101.799805,7013.799805,7086.200195,7086.200195,214242300
2020-09-18,7073.799805,7075.299805,6923.600098,6929.799805,6929.799805,975212000
2020-09-21,6892.899902,6892.899902,6678.799805,6692.299805,6692.299805,384701000
2020-09-22,6752.899902,6758.000000,6645.600098,6648.600098,6648.600098,286493700
2020-09-23,6717.799805,6781.100098,6654.200195,6654.200195,6654.200195,294826200
2020-09-24,6577.600098,6705.700195,6562.600098,6643.399902,6643.399902,285830200
2020-09-25,6647.399902,6681.899902,6552.299805,6628.299805,6628.299805,263364400
2020-09-28,6709.200195,6798.899902,6681.399902,6791.500000,6791.500000,212053800
2020-09-29,6769.500000,6790.700195,6713.600098,6713.600098,6713.600098,198774100
2020-09-30,6663.600098,6771.100098,6639.700195,6716.600098,6716.600098,247927500
2020-10-01,6789.100098,6800.799805,6701.200195,6730.700195,6730.700195,227516000
2020-10-02,6675.399902,6754.500000,6648.899902,6754.500000,6754.500000,227139400
2020-10-05,6814.500000,6851.000000,6794.100098,6837.899902,6837.899902,237493400
2020-10-06,6860.100098,6975.399902,6838.799805,6936.200195,6936.200195,265233500
2020-10-07,6920.200195,6952.600098,6887.100098,6910.100098,6910.100098,207416200
2020-10-08,6953.200195,7018.799805,6951.700195,6992.799805,6992.799805,202093000
2020-10-09,6992.899902,7024.600098,6936.700195,6950.899902,6950.899902,182746300
2020-10-12,6968.799805,6979.899902,6924.799805,6951.000000,6951.000000,167258200
2020-10-13,6945.200195,6960.600098,6854.600098,6875.200195,6875.200195,205874300
2020-10-14,6880.399902,6946.799805,6846.500000,6916.600098,6916.600098,178694400
2020-10-15,6840.200195,6842.299805,6763.000000,6816.799805,6816.799805,237247000
2020-10-16,6851.899902,6877.000000,6784.600098,6849.700195,6849.700195,234162000
2020-10-19,6882.100098,6932.799805,6816.399902,6860.200195,6860.200195,173622600
2020-10-20,6834.799805,6972.100098,6826.700195,6927.299805,6927.299805,221477800
2020-10-21,6961.500000,6962.200195,6806.100098,6811.500000,6811.500000,207333200
2020-10-22,6775.200195,6839.500000,6709.299805,6796.600098,6796.600098,212045300
2020-10-23,6802.100098,6902.000000,6791.899902,6893.399902,6893.399902,221927800
2020-10-26,6797.899902,6904.200195,6789.700195,6796.899902,6796.899902,195991200
2020-10-27,6845.200195,6846.700195,6647.000000,6651.299805,6651.299805,273169200
2020-10-28,6560.799805,6563.799805,6423.299805,6474.399902,6474.399902,323758000
2020-10-29,6467.700195,6514.000000,6329.500000,6411.799805,6411.799805,298195700
2020-10-30,6351.399902,6461.600098,6345.299805,6452.200195,6452.200195,260708300
2020-11-02,6481.399902,6590.700195,6396.299805,6585.600098,6585.600098,222245200
2020-11-03,6636.100098,6760.799805,6608.700195,6751.600098,6751.600098,281852500
2020-11-04,6616.700195,6790.799805,6563.700195,6781.899902,6781.899902,274816200
2020-11-05,6833.500000,6948.299805,6814.200195,6924.200195,6924.200195,255824700
2020-11-06,6890.600098,6940.399902,6829.399902,6870.399902,6870.399902,206308100
2020-11-09,6972.299805,7535.299805,6945.799805,7459.399902,7459.399902,751200600
2020-11-10,7447.100098,7720.299805,7439.500000,7711.399902,7711.399902,705610500
2020-11-11,7733.799805,7804.600098,7675.799805,7793.700195,7793.700195,401246900
2020-11-12,7721.700195,7773.299805,7688.000000,7726.000000,7726.000000,309657400
2020-11-13,7698.600098,7823.100098,7686.200195,7783.700195,7783.700195,297808600
2020-11-16,7905.899902,8102.399902,7879.000000,7986.200195,7986.200195,601880600
2020-11-17,7979.000000,7979.000000,7835.799805,7934.299805,7934.299805,428970100
2020-11-18,7914.100098,7994.299805,7888.700195,7981.500000,7981.500000,296385800
2020-11-19,7907.200195,7978.799805,7863.899902,7930.200195,7930.200195,261607300
2020-11-20,7938.799805,8001.100098,7920.000000,7977.899902,7977.899902,232651500
2020-11-23,8029.100098,8067.299805,7972.200195,7981.200195,7981.200195,278313000
2020-11-24,8052.399902,8143.200195,8045.299805,8143.200195,8143.200195,351639600
2020-11-25,8172.399902,8199.900391,8084.399902,8164.700195,8164.700195,294450000
2020-11-26,8184.799805,8184.899902,8086.700195,8104.600098,8104.600098,218317400
2020-11-27,8069.100098,8190.700195,8054.399902,8190.700195,8190.700195,415126100
2020-11-30,8130.600098,8165.200195,8075.399902,8076.899902,8076.899902,544905000
2020-12-01,8112.700195,8176.399902,8100.200195,8140.799805,8140.799805,284946100
2020-12-02,8111.100098,8226.200195,8104.200195,8220.799805,8220.799805,310837500
2020-12-03,8208.099609,8223.400391,8154.799805,8200.700195,8200.700195,233469300
2020-12-04,8201.200195,8322.900391,8197.000000,8322.900391,8322.900391,352968100
2020-12-07,8283.299805,8296.400391,8225.500000,8275.599609,8275.599609,228160200
2020-12-08,8262.400391,8273.599609,8206.299805,8227.599609,8227.599609,202823300
2020-12-09,8262.200195,8292.599609,8223.099609,8235.299805,8235.299805,212038900
2020-12-10,8260.299805,8284.299805,8124.899902,8182.299805,8182.299805,272111500
2020-12-11,8147.799805,8151.399902,7978.100098,8063.100098,8063.100098,269809400
2020-12-14,8160.200195,8222.500000,8140.500000,8140.799805,8140.799805,225309600
2020-12-15,8153.200195,8166.600098,8099.700195,8152.399902,8152.399902,213877000
2020-12-16,8166.399902,8209.700195,8104.399902,8139.500000,8139.500000,218432700
2020-12-17,8164.600098,8180.799805,8110.500000,8153.399902,8153.399902,193099700
2020-12-18,8114.299805,8159.399902,8036.700195,8037.399902,8037.399902,355173100
2020-12-21,7860.899902,7872.299805,7663.500000,7789.799805,7789.799805,339116800
2020-12-22,7822.000000,7942.399902,7818.000000,7934.200195,7934.200195,187112500
2020-12-23,7948.799805,8084.200195,7940.000000,8073.600098,8073.600098,183108500
2020-12-24,8101.200195,8112.399902,8073.299805,8111.500000,8111.500000,83708200
2020-12-28,8179.299805,8192.099609,8122.200195,8155.600098,8155.600098,147457600
2020-12-29,8203.200195,8225.799805,8167.000000,8174.799805,8174.799805,143794800
2020-12-30,8174.200195,8194.200195,8149.799805,8154.399902,8154.399902,129930500
2020-12-31,8116.899902,8129.799805,8073.700195,8073.700195,8073.700195,82261100
2021-01-04,8191.799805,8207.200195,8053.000000,8099.200195,8099.200195,213153000
2021-01-05,8052.200195,8118.100098,8037.399902,8091.500000,8091.500000,173796400
2021-01-06,8179.799805,8383.700195,8134.100098,8350.299805,8350.299805,275695700
2021-01-07,8383.799805,8399.500000,8274.099609,8385.799805,8385.799805,247341500
2021-01-08,8439.700195,8439.700195,8366.200195,8407.700195,8407.700195,204981400
2021-01-11,8369.200195,8411.900391,8317.000000,8357.500000,8357.500000,188251800
2021-01-12,8375.200195,8396.299805,8322.400391,8345.900391,8345.900391,207298100
2021-01-13,8353.900391,8386.599609,8318.700195,8361.099609,8361.099609,206409700
